SUBNATIONAL1,SUBNATIONAL2,PERTE,ANNEE
Mascara,Zelmata,6,2001
Médéa,Ain Boucif,0,2001
Médéa,Ain Ouksir,0,2001
Médéa,Aissaouia,40,2001
Médéa,Azziz,0,2001
Médéa,Azzizia,0,2001
Médéa,Baata,11,2001
Médéa,Ben Chicao,0,2001
Médéa,Beni Slimane,0,2001
Médéa,Berrouaghia,1,2001
Médéa,Bir Ben Laabed,0,2001
Médéa,Bouaiche,0,2001
Médéa,Bouaichoune,10,2001
Médéa,Boucherahil,0,2001
Médéa,Boughar,13,2001
Médéa,Boughezoul,0,2001
Médéa,Bouskene,0,2001
Médéa,Chahbounia,0,2001
Médéa,Chellalet Ladhaoura,0,2001
Médéa,Cheniguel,0,2001
Médéa,Derrag,1,2001
Médéa,Deux Bassins,2,2001
Médéa,Djouab,0,2001
Médéa,Draa Smar,4,2001
Médéa,El Guelb El Kebir,0,2001
Médéa,El Hamdania,91,2001
Médéa,El Kaf Lakhdar,0,2001
Médéa,El Ouinet,0,2001
Médéa,El Oumaria,1,2001
Médéa,Hannacha,1,2001
Médéa,Khams Djouamaa,0,2001
Médéa,Ksar El Boukhari,0,2001
Médéa,Medea,0,2001
Médéa,Medjebar,0,2001
Médéa,Meftaha,0,2001
Médéa,Megheraoua,1,2001
Médéa,Mezrenna,0,2001
Médéa,Mihoub,1,2001
Médéa,Ouamri,0,2001
Médéa,Oued Harbil,0,2001
Médéa,Ouezra,4,2001
Médéa,Ouled Antar,83,2001
Médéa,Ouled Bouachra,33,2001
Médéa,Ouled Brahim,0,2001
Médéa,Ouled Daid,0,2001
Médéa,Ouled Hellal,165,2001
Médéa,Ouled Maaraf,0,2001
Médéa,Oum El Djellil,0,2001
Médéa,Roubia,0,2001
Médéa,Saneg,0,2001
Médéa,Sedraya,0,2001
Médéa,Seghouane,0,2001
Médéa,Si El Mahdjoub,0,2001
Médéa,Sidi Damed,0,2001
Médéa,Sidi Errabia,0,2001
Médéa,Sidi Naamane,0,2001
Médéa,Sidi Zahar,0,2001
Médéa,Sidi Ziane,0,2001
Médéa,Souagui,0,2001
Médéa,Tablat,0,2001
Médéa,Tafraout,0,2001
Médéa,Tamezguida,66,2001
Médéa,Thleth Douair,0,2001
Médéa,Tizi Mahdi,4,2001
Médéa,Zoubiria,28,2001
Mila,Ahmed Rachedi,0,2001
Mila,Ain Beida Harriche,0,2001
Mila,Ain Mellouk,0,2001
Mila,Ain Tine,0,2001
Mila,Amirat Arres,0,2001
Mila,Benyahia Abderrahmane,0,2001
Mila,Bouhatem,0,2001
Mila,Chelghoum Laid,0,2001
Mila,Cheraga,0,2001
Mila,Derradji Bousselah,0,2001
Mila,El Mechira,0,2001
Mila,Elayadi Barbes,0,2001
Mila,Ferdjioua,0,2001
Mila,Grarem Gouga,0,2001
Mila,Hamala,0,2001
Mila,Mila,0,2001
Mila,Minar Zarza,0,2001
Mila,Oued Athmenia,0,2001
Mila,Oued Endja,0,2001
Mila,Oued Seguen,0,2001
Mila,Ouled Khelouf,0,2001
Mila,Rouached,0,2001
Mila,Sidi Khelifa,0,2001
Mila,Sidi Merouane,0,2001
Mila,Tadjenanet,0,2001
Mila,Tassadane Haddada,0,2001
Mila,Teleghma,0,2001
Mila,Terrai Bainnane,0,2001
Mila,Tessala Lamtai,0,2001
Mila,Tiberguent,0,2001
Mila,Yahia Beniguecha,0,2001
Mila,Zeghaia,0,2001
Mostaganem,Achaacha,0,2001
Mostaganem,Ain Boudinar,0,2001
Mostaganem,Ain Nouissy,0,2001
Mostaganem,Ain Sidi Cherif,0,2001
Mostaganem,Ain Tedles,0,2001
Mostaganem,Benabdelmalek Ramdane,0,2001
Mostaganem,Bouguirat,0,2001
Mostaganem,Fornaka,0,2001
Mostaganem,Hadjadj,0,2001
Mostaganem,Hassaine|Beni Yahi,0,2001
Mostaganem,Hassi Mameche,0,2001
Mostaganem,Khadra,0,2001
Mostaganem,Kheiredine,0,2001
Mostaganem,Mansourah,0,2001
Mostaganem,Mesra,0,2001
Mostaganem,Mezghrane,0,2001
Mostaganem,Mostaganem,0,2001
Mostaganem,Nekmaria,0,2001
Mostaganem,Oued El Kheir,0,2001
Mostaganem,Ouled Boughalem,0,2001
Mostaganem,Ouled Maalah,0,2001
Mostaganem,Safsaf,0,2001
Mostaganem,Sayada,0,2001
Mostaganem,Sidi Ali,0,2001
Mostaganem,Sidi Belattar,0,2001
Mostaganem,Sidi Lakhdar,0,2001
Mostaganem,Sirat,0,2001
Mostaganem,Souaflia,0,2001
Mostaganem,Sour,0,2001
Mostaganem,Stidia,0,2001
Mostaganem,Tazgait,0,2001
Mostaganem,Touahria,0,2001
M'Sila,Ain El Hadjel,0,2001
M'Sila,Ain El Melh,0,2001
M'Sila,Ain Errich,0,2001
M'Sila,Ain Fares,0,2001
M'Sila,Ain Khadra,0,2001
M'Sila,Belaiba,0,2001
M'Sila,Ben Srour,0,2001
M'Sila,Beni Ilmane,0,2001
M'Sila,Benzouh,0,2001
M'Sila,Berhoum,0,2001
M'Sila,Bir Foda,0,2001
M'Sila,Bou Saada,0,2001
M'Sila,Bouti Sayeh,0,2001
M'Sila,Chellal,0,2001
M'Sila,Dehahna,0,2001
M'Sila,Djebel Messaad,0,2001
M'Sila,El Houamed,0,2001
M'Sila,Hammam Dalaa,0,2001
M'Sila,Hamri,0,2001
M'Sila,Khatouti Sed Eldjir,0,2001
M'Sila,Khoubana,0,2001
M'Sila,Maadid,0,2001
M'Sila,Maarif,0,2001
M'Sila,Magra,0,2001
M'Sila,M'Cif,0,2001
M'Sila,Medjedel,0,2001
M'Sila,Menaa,0,2001
M'Sila,Mohamed Boudiaf,0,2001
M'Sila,M'Sila,0,2001
M'Sila,M'Tarfa,0,2001
M'Sila,Ouanougha,0,2001
M'Sila,Ouled Addi Guebala,0,2001
M'Sila,Ouled Derradj,0,2001
M'Sila,Ouled Madhi,0,2001
M'Sila,Ouled Mansour,0,2001
M'Sila,Ouled Sidi Brahim,0,2001
M'Sila,Ouled Slimane,0,2001
M'Sila,Oultene,0,2001
M'Sila,Sidi Aissa,0,2001
M'Sila,Sidi Ameur,0,2001
M'Sila,Sidi Hadjeres,0,2001
M'Sila,Sidi M'Hamed,0,2001
M'Sila,Slim,0,2001
M'Sila,Soumaa,0,2001
M'Sila,Tamsa,0,2001
M'Sila,Tarmount,0,2001
M'Sila,Zarzour,0,2001
Naâma,Ain Ben Khelil,0,2001
Naâma,Ain Safra,0,2001
Naâma,Assela,0,2001
Naâma,Djeniane Bourzeg,0,2001
Naâma,El Biod,0,2001
Naâma,Kasdir,0,2001
Naâma,Makman Ben Amer,0,2001
Naâma,Mecheria,0,2001
Naâma,Moghrar,0,2001
Naâma,Naama,0,2001
Naâma,Sfissifa,0,2001
Naâma,Tiout,0,2001
Oran,Ain Biya,0,2001
Oran,Ain Kerma,6,2001
Oran,Ain Turk,1,2001
Oran,Arzew,0,2001
Oran,Ben Freha,0,2001
Oran,Bethioua,0,2001
Oran,Bir El Djir,0,2001
Oran,Boufatis,0,2001
Oran,Bousfer,4,2001
Oran,Boutlelis,2,2001
Oran,El Ançar,6,2001
Oran,El Braya,0,2001
Oran,El Kerma,0,2001
Oran,Es Senia,0,2001
Oran,Gdyel,4,2001
Oran,Hassi Ben Okba,0,2001
Oran,Hassi Bounif,0,2001
Oran,Hassi Mefsoukh,0,2001
Oran,Marsat El Hadjadj,0,2001
Oran,Mers El Kebir,0,2001
Oran,Misserghin,3,2001
Oran,Oran,2,2001
Oran,Oued Tlelat,0,2001
Oran,Sidi Ben Yebka,1,2001
Oran,Sidi Chahmi,0,2001
Oran,Tafraoui,0,2001
Ouargla,Ain Beida,0,2001
Ouargla,Baladiet Amor,0,2001
Ouargla,Benaceur,0,2001
Ouargla,El Allia,0,2001
Ouargla,El Borma,0,2001
Ouargla,El Hadjira,0,2001
Ouargla,Hassi Ben Abdellah,0,2001
Ouargla,Hassi Messaoud,0,2001
Ouargla,Megarine,0,2001
Ouargla,M'Naguer,0,2001
Ouargla,Nezla,0,2001
Ouargla,N'Goussa,0,2001
Ouargla,Ouargla,0,2001
Ouargla,Rouissat,0,2001
Ouargla,Sidi Khouiled,0,2001
Ouargla,Sidi Slimane,0,2001
Ouargla,Taibet,0,2001
Ouargla,Tebesbest,0,2001
Ouargla,Temacine,0,2001
Ouargla,Touggourt,0,2001
Ouargla,Zaouia El Abidia,0,2001
Oum el Bouaghi,Ain Bebouche,0,2001
Oum el Bouaghi,Ain Beida,0,2001
Oum el Bouaghi,Ain El Diss,0,2001
Oum el Bouaghi,Ain El Fakroun,0,2001
Oum el Bouaghi,Ain El Kercha,0,2001
Oum el Bouaghi,Ain M'Lila,0,2001
Oum el Bouaghi,Ain Zitoun,0,2001
Oum el Bouaghi,Belala,0,2001
Oum el Bouaghi,Berriche,0,2001
Oum el Bouaghi,Bhir El Chergui,0,2001
Oum el Bouaghi,Bir Chouhada,0,2001
Oum el Bouaghi,El Amiria,0,2001
Oum el Bouaghi,El Dhaala,0,2001
Oum el Bouaghi,El Djazia,0,2001
Oum el Bouaghi,El Fedjoudj Boughrara Saoudi,0,2001
Oum el Bouaghi,El Harmilia,0,2001
Oum el Bouaghi,El Rahia,0,2001
Oum el Bouaghi,Fkirina,0,2001
Oum el Bouaghi,Hanchir Toumghani,0,2001
Oum el Bouaghi,Ksar El Sbihi,0,2001
Oum el Bouaghi,Meskiana,0,2001
Oum el Bouaghi,Oued Nini,0,2001
Oum el Bouaghi,Ouled Gacem,0,2001
Oum el Bouaghi,Ouled Hamla,0,2001
Oum el Bouaghi,Ouled Zaoui,0,2001
Oum el Bouaghi,Oum El Bouaghi,0,2001
Oum el Bouaghi,Sigous,0,2001
Oum el Bouaghi,Souk Naamane,0,2001
Oum el Bouaghi,Zorg,1,2001
Relizane,Ain Rahma,0,2001
Relizane,Ain Tarek,10,2001
Relizane,Ammi Moussa,2,2001
Relizane,Belaassel Bouzagza,0,2001
Relizane,Ben Daoud,0,2001
Relizane,Beni Dergoun,0,2001
Relizane,Beni Zentis,0,2001
Relizane,Dar Ben Abdelah,0,2001
Relizane,Djidiouia,0,2001
Relizane,El Guettar,0,2001
Relizane,El Hassi,0,2001
Relizane,El H'Madna,0,2001
Relizane,El Matmar,0,2001
Relizane,El Oueldja,1,2001
Relizane,Had Echkalla,2,2001
Relizane,Hamri,0,2001
Relizane,Kalaa,0,2001
Relizane,Lahlef,0,2001
Relizane,Mazouna,0,2001
Relizane,Mediouna,0,2001
Relizane,Mendes,0,2001
Relizane,Merdja Sidi Abed,0,2001
Relizane,Ouarizane,0,2001
Relizane,Oued El Djemaa,0,2001
Relizane,Oued Essalem,0,2001
Relizane,Oued Rhiou,0,2001
Relizane,Ouled Sidi Mihoub,0,2001
Relizane,Ouled Yaich,0,2001
Relizane,Ramka,96,2001
Relizane,Relizane,0,2001
Relizane,Sidi Khettab,0,2001
Relizane,Sidi Lazreg,0,2001
Relizane,Sidi M'Hamed Benali,0,2001
Relizane,Sidi M'Hamed Benaouda,0,2001
Relizane,Sidi Saada,0,2001
Relizane,Souk El Had,0,2001
Relizane,Yellel,0,2001
Relizane,Zemmoura,0,2001
Saïda,Ain El Hadjar,2,2001
Saïda,Ain Sekhouna,0,2001
Saïda,Ain Soltane,0,2001
Saïda,Doui Thabet,0,2001
Saïda,El Hassasna,2,2001
Saïda,Hounet,0,2001
Saïda,Maamora,0,2001
Saïda,Moulay Larbi,0,2001
Saïda,Ouled Brahim,0,2001
Saïda,Ouled Khaled,0,2001
Saïda,Saida,0,2001
Saïda,Sidi Ahmed,0,2001
Saïda,Sidi Amar,3,2001
Saïda,Sidi Boubekeur,3,2001
Saïda,Tircine,0,2001
Saïda,Youb,0,2001
Sétif,Ain Abessa,0,2001
Sétif,Ain Arnat,0,2001
Sétif,Ain Azel,0,2001
Sétif,Ain El Kebira,0,2001
Sétif,Ain Lahdjar,0,2001
Sétif,Ain Oulmane,0,2001
Sétif,Ain Roua,0,2001
Sétif,Ain-Legradj,0,2001
Sétif,Ain-Sebt,0,2001
Sétif,Ait Naoual Mezada,1,2001
Sétif,Ait-Tizi,0,2001
Sétif,Amoucha,0,2001
Sétif,Babor,0,2001
Sétif,Bazer-Sakra,0,2001
Sétif,Beidha Bordj,0,2001
Sétif,Bellaa,0,2001
Sétif,Beni Chebana,3,2001
Sétif,Beni Fouda,0,2001
Sétif,Beni Oussine,0,2001
Sétif,Beni-Aziz,0,2001
Sétif,Beni-Mouhli,0,2001
Sétif,Beni-Ouartilane,2,2001
Sétif,Bir Haddada,0,2001
Sétif,Bir-El-Arch,0,2001
Sétif,Bouandas,0,2001
Sétif,Bougaa,0,2001
Sétif,Bousselam,0,2001
Sétif,Boutaleb,0,2001
Sétif,Dehamcha,0,2001
Sétif,Djemila,0,2001
Sétif,Draa-Kebila,0,2001
Sétif,El Eulma,0,2001
Sétif,El Oueldja,0,2001
Sétif,El Ouricia,0,2001
Sétif,Guellal,0,2001
Sétif,Guelta Zerka,0,2001
Sétif,Guenzet Tassameurt,13,2001
Sétif,Guidjel,0,2001
Sétif,Hamma,0,2001
Sétif,Hammam Guergour,0,2001
Sétif,Hammam Soukhna,0,2001
Sétif,Harbil,1,2001
Sétif,Ksar El Abtal,0,2001
Sétif,Maaouia,0,2001
Sétif,Maouaklane,0,2001
Sétif,Mezloug,0,2001
Sétif,Oued El Barad,3,2001
Sétif,Ouled Addouane,0,2001
Sétif,Ouled Saber,0,2001
Sétif,Ouled Si Ahmed,0,2001
Sétif,Ouled Tebben,0,2001
Sétif,Rosfa,0,2001
Sétif,Salah Bey,0,2001
Sétif,Serdj-El-Ghoul,0,2001
Sétif,Setif,0,2001
Sétif,Tachouda,0,2001
Sétif,Tala-Ifacene,0,2001
Sétif,Taya,0,2001
Sétif,Telaa,0,2001
Sétif,Tizi N'Bechar,1,2001
Sidi Bel Abbès,Ain Adden,3,2001
Sidi Bel Abbès,Ain El Berd,0,2001
Sidi Bel Abbès,Ain Kada,0,2001
Sidi Bel Abbès,Ain Thrid,0,2001
Sidi Bel Abbès,Ain Tindamine,0,2001
Sidi Bel Abbès,Amernas,0,2001
Sidi Bel Abbès,Badredine El Mokrani,0,2001
Sidi Bel Abbès,Belarbi,0,2001
Sidi Bel Abbès,Ben Badis,0,2001
Sidi Bel Abbès,Benaicha Chelia,0,2001
Sidi Bel Abbès,Bir El Hammam,0,2001
Sidi Bel Abbès,Boudjebaa El Bordj,0,2001
Sidi Bel Abbès,Boukhenifis,0,2001
Sidi Bel Abbès,Chetouane Belaila,0,2001
Sidi Bel Abbès,Dhaya,0,2001
Sidi Bel Abbès,El Hacaiba,0,2001
Sidi Bel Abbès,Hassi Dahou,0,2001
Sidi Bel Abbès,Hassi Zehana,0,2001
Sidi Bel Abbès,Lemtar,0,2001
Sidi Bel Abbès,M'Cid,0,2001
Sidi Bel Abbès,Mekkedra,2,2001
Sidi Bel Abbès,Merhoum,0,2001
Sidi Bel Abbès,Merine,0,2001
Sidi Bel Abbès,Mezaourou,1,2001
Sidi Bel Abbès,Moulay Slissen,0,2001
Sidi Bel Abbès,Mustafa Ben Brahim,0,2001
Sidi Bel Abbès,Oued Sebaa,0,2001
Sidi Bel Abbès,Oued Sefioune,0,2001
Sidi Bel Abbès,Oued Taourira,0,2001
Sidi Bel Abbès,Ras El Ma,0,2001
Sidi Bel Abbès,Redjem Demouche,0,2001
Sidi Bel Abbès,Sehala Thaoura,0,2001
Sidi Bel Abbès,Sfisef,0,2001
Sidi Bel Abbès,Sidi Ali Benyoub,0,2001
Sidi Bel Abbès,Sidi Ali Boussidi,0,2001
Sidi Bel Abbès,Sidi Bel Abbes,0,2001
Sidi Bel Abbès,Sidi Brahim,0,2001
Sidi Bel Abbès,Sidi Chouab,0,2001
Sidi Bel Abbès,Sidi Dahou Zair,0,2001
Sidi Bel Abbès,Sidi Hamadouche,0,2001
Sidi Bel Abbès,Sidi Khaled,0,2001
Sidi Bel Abbès,Sidi Lahcene,0,2001
Sidi Bel Abbès,Sidi Yacoub,0,2001
Sidi Bel Abbès,Tabia,0,2001
Sidi Bel Abbès,Tafissour,1,2001
Sidi Bel Abbès,Taghlimet,1,2001
Sidi Bel Abbès,Taoudmout,0,2001
Sidi Bel Abbès,Tassala,0,2001
Sidi Bel Abbès,Telagh,0,2001
Sidi Bel Abbès,Tenira,0,2001
Sidi Bel Abbès,Tilmouni,0,2001
Sidi Bel Abbès,Zerouala,0,2001
Skikda,Ain Bouziane,0,2001
Skikda,Ain Charchar,1,2001
Skikda,Ain Kechra,2,2001
Skikda,Ain Zouit,6,2001
Skikda,Azzaba,83,2001
Skikda,Bekkouche Lakhdar,6,2001
Skikda,Ben Azzouz,1,2001
Skikda,Beni Bechir,6,2001
Skikda,Beni Oulbane,7,2001
Skikda,Beni Zid,42,2001
Skikda,Bin El Ouiden,5,2001
Skikda,Bouchetata,2,2001
Skikda,Cheraia,1,2001
Skikda,Collo,0,2001
Skikda,Djendel Saadi Mohamed,57,2001
Skikda,El Ghedir,0,2001
Skikda,El Hadaiek,1,2001
Skikda,El Harrouch,0,2001
Skikda,El Marsa,2,2001
Skikda,Emjez Edchich,1,2001
Skikda,Es Sebt,5,2001
Skikda,Filfila,6,2001
Skikda,Hamadi Krouma,0,2001
Skikda,Kanoua,14,2001
Skikda,Kerkera,1,2001
Skikda,Kheng Maoun,1,2001
Skikda,Oued Zhour,1,2001
Skikda,Ouldja Boulbalout,22,2001
Skikda,Ouled Attia,3,2001
Skikda,Ouled Hebbaba,0,2001
Skikda,Oum Toub,11,2001
Skikda,Ramdane Djamel,0,2001
Skikda,Salah Bouchaour,1,2001
Skikda,Sidi Mezghiche,1,2001
Skikda,Skikda,2,2001
Skikda,Tamalous,1,2001
Skikda,Zerdeza,1,2001
Skikda,Zitouna,2,2001
Souk Ahras,Ain Soltane,0,2001
Souk Ahras,Ain Zana,0,2001
Souk Ahras,Bir Bouhouche,0,2001
Souk Ahras,Drea,0,2001
Souk Ahras,Haddada,0,2001
Souk Ahras,Hanencha,0,2001
Souk Ahras,Khedara,0,2001
Souk Ahras,Khemissa,0,2001
Souk Ahras,Machroha,1,2001
Souk Ahras,M'Daourouche,0,2001
Souk Ahras,Merahna,0,2001
Souk Ahras,Oued Kebrit,0,2001
Souk Ahras,Ouillen,0,2001
Souk Ahras,Ouled Driss,0,2001
Souk Ahras,Ouled Moumen,2,2001
Souk Ahras,Oum El Adhaim,0,2001
Souk Ahras,Ragouba,0,2001
Souk Ahras,Safel El Ouiden,0,2001
Souk Ahras,Sedrata,0,2001
Souk Ahras,Sidi Fredj,0,2001
Souk Ahras,Souk Ahras,0,2001
Souk Ahras,Taoura,0,2001
Souk Ahras,Terraguelt,0,2001
Souk Ahras,Tiffech,1,2001
Souk Ahras,Zaarouria,1,2001
Souk Ahras,Zouabi,0,2001
Tamanghasset,Abalissa,0,2001
Tamanghasset,Foggaret Azzouia,0,2001
Tamanghasset,Idles,0,2001
Tamanghasset,In Ghar,0,2001
Tamanghasset,In Guezzam,0,2001
Tamanghasset,In M'Guel,0,2001
Tamanghasset,In Salah,0,2001
Tamanghasset,Tamenghasset,0,2001
Tamanghasset,Tazrouk,0,2001
Tamanghasset,Tin Zaouatine,0,2001
Tébessa,Ain Zerga,0,2001
Tébessa,Bedjene,0,2001
Tébessa,Bekkaria,0,2001
Tébessa,Bir Dheb,0,2001
Tébessa,Bir El Ater,0,2001
Tébessa,Bir Mokkadem,0,2001
Tébessa,Boukhadra,0,2001
Tébessa,Boulhaf Dyr,0,2001
Tébessa,Chrea,0,2001
Tébessa,El Houidjbet,0,2001
Tébessa,El Kouif,0,2001
Tébessa,El Malabiodh,100,2001
Tébessa,El Meridj,0,2001
Tébessa,El Mezeraa,0,2001
Tébessa,El Ogla,0,2001
Tébessa,El Ouinet,0,2001
Tébessa,Ferkane,0,2001
Tébessa,Guorriguer,0,2001
Tébessa,Hammamet,0,2001
Tébessa,Morsot,0,2001
Tébessa,Negrine,0,2001
Tébessa,Ogla Melha,1,2001
Tébessa,Ouenza,0,2001
Tébessa,Oum Ali,0,2001
Tébessa,Safsaf El Ouesra,0,2001
Tébessa,Stah Guentis,0,2001
Tébessa,Tebessa,130,2001
Tébessa,Thelidjene,0,2001
Tiaret,Ain Bouchekif,0,2001
Tiaret,Ain Deheb,0,2001
Tiaret,Ain El Hadid,2,2001
Tiaret,Ain Kermes,1,2001
Tiaret,Ain Zarit,0,2001
Tiaret,Bougara,0,2001
Tiaret,Chehaima,0,2001
Tiaret,Dahmouni,0,2001
Tiaret,Djebilet Rosfa,0,2001
Tiaret,Djillali Ben Ammar,4,2001
Tiaret,Faidja,0,2001
Tiaret,Frenda,9,2001
Tiaret,Guertoufa,0,2001
Tiaret,Hamadia,0,2001
Tiaret,Ksar Chellala,0,2001
Tiaret,Madna,0,2001
Tiaret,Mahdia,0,2001
Tiaret,Mechraa Safa,8,2001
Tiaret,Medrissa,0,2001
Tiaret,Medroussa,8,2001
Tiaret,Meghila,0,2001
Tiaret,Mellakou,0,2001
Tiaret,Nadorah,0,2001
Tiaret,Naima,0,2001
Tiaret,Oued Lilli,0,2001
Tiaret,Rahouia,0,2001
Tiaret,Rechaiga,0,2001
Tiaret,Sebaine,0,2001
Tiaret,Sebt,1,2001
Tiaret,Serghine,0,2001
Tiaret,Si Abdelghani,0,2001
Tiaret,Sidi Abderrahmane,0,2001
Tiaret,Sidi Ali Mellal,0,2001
Tiaret,Sidi Bakhti,49,2001
Tiaret,Sidi Hosni,0,2001
Tiaret,Sougueur,0,2001
Tiaret,Tagdemt,0,2001
Tiaret,Takhemaret,3,2001
Tiaret,Tiaret,0,2001
Tiaret,Tidda,0,2001
Tiaret,Tousnina,0,2001
Tiaret,Zmalet El Emir Abdelkader,0,2001
Tindouf,Oum El Assel,0,2001
Tindouf,Tindouf,0,2001
Tipaza,Aghbal,3,2001
Tipaza,Ahmer El Ain,0,2001
Tipaza,Ain Tagourait,4,2001
Tipaza,Beni Mileuk,3,2001
Tipaza,Bou Ismail,0,2001
Tipaza,Bourkika,13,2001
Tipaza,Chaiba,0,2001
Tipaza,Cherchel,14,2001
Tipaza,Damous,2,2001
Tipaza,Douaouda,0,2001
Tipaza,Fouka,0,2001
Tipaza,Gouraya,5,2001
Tipaza,Hadjout,4,2001
Tipaza,Hadjret Ennous,0,2001
Tipaza,Hattatba,35,2001
Tipaza,Kolea,1,2001
Tipaza,Larhat,5,2001
Tipaza,Menaceur,7,2001
Tipaza,Merad,14,2001
Tipaza,Messelmoun,129,2001
Tipaza,Nador,0,2001
Tipaza,Sidi Amar,0,2001
Tipaza,Sidi Ghiles,0,2001
Tipaza,Sidi Rached,3,2001
Tipaza,Sidi Semiane,2,2001
Tipaza,Tipaza,3,2001
Tissemsilt,Ammari,0,2001
Tissemsilt,Beni Chaib,0,2001
Tissemsilt,Beni Lahcene,0,2001
Tissemsilt,Bordj Bounaama,0,2001
Tissemsilt,Bordj El Emir Abdelkader,0,2001
Tissemsilt,Bou Caid,1,2001
Tissemsilt,El Youssoufia,0,2001
Tissemsilt,Khemisti,0,2001
Tissemsilt,Larbaa,3,2001
Tissemsilt,Lardjem,20,2001
Tissemsilt,Layoune,0,2001
Tissemsilt,Lazharia,0,2001
Tissemsilt,Maacem,0,2001
Tissemsilt,Melaab,6,2001
Tissemsilt,Ouled Bessem,0,2001
Tissemsilt,Sidi Abed,0,2001
Tissemsilt,Sidi Boutouchent,0,2001
Tissemsilt,Sidi Lantri,4,2001
Tissemsilt,Sidi Slimane,0,2001
Tissemsilt,Tamelaht,0,2001
Tissemsilt,Theniet El Had,1,2001
Tissemsilt,Tissemsilt,0,2001
Tizi Ouzou,Abi Youcef,0,2001
Tizi Ouzou,Aghni-Goughrane,0,2001
Tizi Ouzou,Aghrib,11,2001
Tizi Ouzou,Ain-El-Hammam,0,2001
Tizi Ouzou,Ain-Zaouia,0,2001
Tizi Ouzou,Ait Aggouacha,0,2001
Tizi Ouzou,Ait Aissa Mimoun,0,2001
Tizi Ouzou,Ait Bouadou,0,2001
Tizi Ouzou,Ait Boumehdi,0,2001
Tizi Ouzou,Ait Khelili,0,2001
Tizi Ouzou,Ait Oumalou,0,2001
Tizi Ouzou,Ait Toudert,0,2001
Tizi Ouzou,Ait Yahia Moussa,1,2001
Tizi Ouzou,Ait-Chaffaa,9,2001
Tizi Ouzou,Ait-Mahmoud,7,2001
Tizi Ouzou,Ait-Yahia,0,2001
Tizi Ouzou,Akbil,0,2001
Tizi Ouzou,Akerrou,0,2001
Tizi Ouzou,Assi Youcef,0,2001
Tizi Ouzou,Azazga,5,2001
Tizi Ouzou,Azzefoun,2,2001
Tizi Ouzou,Beni Aissi,1,2001
Tizi Ouzou,Beni Yenni,1,2001
Tizi Ouzou,Beni Zmenzer,0,2001
Tizi Ouzou,Beni-Douala,2,2001
Tizi Ouzou,Beni-Zikki,0,2001
Tizi Ouzou,Boghni,0,2001
Tizi Ouzou,Boudjima,1,2001
Tizi Ouzou,Bounouh,0,2001
Tizi Ouzou,Bouzeguene,1,2001
Tizi Ouzou,Draa El Mizan,0,2001
Tizi Ouzou,Draa-Ben-Khedda,0,2001
Tizi Ouzou,Freha,0,2001
Tizi Ouzou,Frikat,0,2001
Tizi Ouzou,Iboudraren,3,2001
Tizi Ouzou,Idjeur,3,2001
Tizi Ouzou,Iferhounene,0,2001
Tizi Ouzou,Ifigha,0,2001
Tizi Ouzou,Iflissen,0,2001
Tizi Ouzou,Illilten,1,2001
Tizi Ouzou,Illoula Oumalou,0,2001
Tizi Ouzou,Imsouhal,0,2001
Tizi Ouzou,Irdjen,1,2001
Tizi Ouzou,Larbaa-Nath-Irathen,1,2001
Tizi Ouzou,Maatkas,0,2001
Tizi Ouzou,Makouda,0,2001
Tizi Ouzou,Mechtrass,0,2001
Tizi Ouzou,Mekla,0,2001
Tizi Ouzou,Mizrana,3,2001
Tizi Ouzou,M'Kira,0,2001
Tizi Ouzou,Ouacif,0,2001
Tizi Ouzou,Ouadhia,0,2001
Tizi Ouzou,Ouaguenoun,1,2001
Tizi Ouzou,Sidi Naamane,0,2001
Tizi Ouzou,Souamaa,0,2001
Tizi Ouzou,Souk El Tenine,0,2001
Tizi Ouzou,Tadmait,1,2001
Tizi Ouzou,Tigzirt,2,2001
Tizi Ouzou,Timizart,0,2001
Tizi Ouzou,Tirmitine,0,2001
Tizi Ouzou,Tizi N'Tleta,0,2001
Tizi Ouzou,Tizi Ouzou,0,2001
Tizi Ouzou,Tizi-Ghenif,0,2001
Tizi Ouzou,Tizi-Rached,0,2001
Tizi Ouzou,Yakourene,4,2001
Tizi Ouzou,Yatafene,0,2001
Tizi Ouzou,Zekri,13,2001
Tlemcen,Ain Fettah,0,2001
Tlemcen,Ain Fezza,0,2001
Tlemcen,Ain Ghoraba,0,2001
Tlemcen,Ain Kebira,0,2001
Tlemcen,Ain Nehala,0,2001
Tlemcen,Ain Tallout,6,2001
Tlemcen,Ain Youcef,0,2001
Tlemcen,Amieur,0,2001
Tlemcen,Azails,0,2001
Tlemcen,Bab El Assa,0,2001
Tlemcen,Beni Bahdel,0,2001
Tlemcen,Beni Boussaid,20,2001
Tlemcen,Beni Khellad,0,2001
Tlemcen,Beni Mester,0,2001
Tlemcen,Beni Ouarsous,0,2001
Tlemcen,Beni Smiel,3,2001
Tlemcen,Beni Snous,17,2001
Tlemcen,Bensekrane,0,2001
Tlemcen,Bouhlou,2,2001
Tlemcen,Bouihi,0,2001
Tlemcen,Chetouane,0,2001
Tlemcen,Dar Yaghmouracene,1,2001
Tlemcen,Djebala,0,2001
Tlemcen,El Aricha,0,2001
Tlemcen,El Fehoul,0,2001
Tlemcen,El Gor,0,2001
Tlemcen,Fellaoucene,0,2001
