SUBNATIONAL1,SUBNATIONAL2,THRESHOLD,AREA_HA,TC_LOSS_HA_2017,TC_LOSS_HA_2018
TISSEMSILT,EL YOUSSOUFIA,20,9798,0,0
TISSEMSILT,EL YOUSSOUFIA,25,9798,0,0
TISSEMSILT,EL YOUSSOUFIA,30,9798,0,0
TISSEMSILT,EL YOUSSOUFIA,50,9798,0,0
TISSEMSILT,EL YOUSSOUFIA,75,9798,0,0
TISSEMSILT,KHEMISTI,10,18747,0,0
TISSEMSILT,KHEMISTI,15,18747,0,0
TISSEMSILT,KHEMISTI,20,18747,0,0
TISSEMSILT,KHEMISTI,25,18747,0,0
TISSEMSILT,KHEMISTI,30,18747,0,0
TISSEMSILT,KHEMISTI,50,18747,0,0
TISSEMSILT,KHEMISTI,75,18747,0,0
TISSEMSILT,LARBAA,10,7027,34,10
TISSEMSILT,LARBAA,15,7027,27,9
TISSEMSILT,LARBAA,20,7027,26,9
TISSEMSILT,LARBAA,25,7027,21,8
TISSEMSILT,LARBAA,30,7027,19,8
TISSEMSILT,LARBAA,50,7027,6,5
TISSEMSILT,LARBAA,75,7027,1,1
TISSEMSILT,LARDJEM,10,27570,64,17
TISSEMSILT,LARDJEM,15,27570,44,14
TISSEMSILT,LARDJEM,20,27570,42,14
TISSEMSILT,LARDJEM,25,27570,38,13
TISSEMSILT,LARDJEM,30,27570,37,12
TISSEMSILT,LARDJEM,50,27570,22,8
TISSEMSILT,LARDJEM,75,27570,13,3
TISSEMSILT,LAYOUNE,10,43160,0,0
TISSEMSILT,LAYOUNE,15,43160,0,0
TISSEMSILT,LAYOUNE,20,43160,0,0
TISSEMSILT,LAYOUNE,25,43160,0,0
TISSEMSILT,LAYOUNE,30,43160,0,0
TISSEMSILT,LAYOUNE,50,43160,0,0
TISSEMSILT,LAYOUNE,75,43160,0,0
TISSEMSILT,LAZHARIA,10,12183,7,18
TISSEMSILT,LAZHARIA,15,12183,6,18
TISSEMSILT,LAZHARIA,20,12183,6,18
TISSEMSILT,LAZHARIA,25,12183,5,17
TISSEMSILT,LAZHARIA,30,12183,5,17
TISSEMSILT,LAZHARIA,50,12183,3,14
TISSEMSILT,LAZHARIA,75,12183,0,6
TISSEMSILT,MAACEM,10,6254,0,0
TISSEMSILT,MAACEM,15,6254,0,0
TISSEMSILT,MAACEM,20,6254,0,0
TISSEMSILT,MAACEM,25,6254,0,0
TISSEMSILT,MAACEM,30,6254,0,0
TISSEMSILT,MAACEM,50,6254,0,0
TISSEMSILT,MAACEM,75,6254,0,0
TISSEMSILT,MELAAB,10,14146,1,4
TISSEMSILT,MELAAB,15,14146,1,3
TISSEMSILT,MELAAB,20,14146,1,3
TISSEMSILT,MELAAB,25,14146,1,2
TISSEMSILT,MELAAB,30,14146,1,2
TISSEMSILT,MELAAB,50,14146,1,1
TISSEMSILT,MELAAB,75,14146,0,1
TISSEMSILT,OULED BESSEM,10,9218,0,0
TISSEMSILT,OULED BESSEM,15,9218,0,0
TISSEMSILT,OULED BESSEM,20,9218,0,0
TISSEMSILT,OULED BESSEM,25,9218,0,0
TISSEMSILT,OULED BESSEM,30,9218,0,0
TISSEMSILT,OULED BESSEM,50,9218,0,0
TISSEMSILT,OULED BESSEM,75,9218,0,0
TISSEMSILT,SIDI ABED,10,16466,0,0
TISSEMSILT,SIDI ABED,15,16466,0,0
TISSEMSILT,SIDI ABED,20,16466,0,0
TISSEMSILT,SIDI ABED,25,16466,0,0
TISSEMSILT,SIDI ABED,30,16466,0,0
TISSEMSILT,SIDI ABED,50,16466,0,0
TISSEMSILT,SIDI ABED,75,16466,0,0
TISSEMSILT,SIDI BOUTOUCHENT,10,15305,1,0
TISSEMSILT,SIDI BOUTOUCHENT,15,15305,1,0
TISSEMSILT,SIDI BOUTOUCHENT,20,15305,1,0
TISSEMSILT,SIDI BOUTOUCHENT,25,15305,1,0
TISSEMSILT,SIDI BOUTOUCHENT,30,15305,1,0
TISSEMSILT,SIDI BOUTOUCHENT,50,15305,0,0
TISSEMSILT,SIDI BOUTOUCHENT,75,15305,0,0
TISSEMSILT,SIDI LANTRI,10,11926,2,1
TISSEMSILT,SIDI LANTRI,15,11926,2,0
TISSEMSILT,SIDI LANTRI,20,11926,2,0
TISSEMSILT,SIDI LANTRI,25,11926,1,0
TISSEMSILT,SIDI LANTRI,30,11926,1,0
TISSEMSILT,SIDI LANTRI,50,11926,1,0
TISSEMSILT,SIDI LANTRI,75,11926,0,0
TISSEMSILT,SIDI SLIMANE,10,5257,0,0
TISSEMSILT,SIDI SLIMANE,15,5257,0,0
TISSEMSILT,SIDI SLIMANE,20,5257,0,0
TISSEMSILT,SIDI SLIMANE,25,5257,0,0
TISSEMSILT,SIDI SLIMANE,30,5257,0,0
TISSEMSILT,SIDI SLIMANE,50,5257,0,0
TISSEMSILT,SIDI SLIMANE,75,5257,0,0
TISSEMSILT,TAMELAHT,10,5567,0,0
TISSEMSILT,TAMELAHT,15,5567,0,0
TISSEMSILT,TAMELAHT,20,5567,0,0
TISSEMSILT,TAMELAHT,25,5567,0,0
TISSEMSILT,TAMELAHT,30,5567,0,0
TISSEMSILT,TAMELAHT,50,5567,0,0
TISSEMSILT,TAMELAHT,75,5567,0,0
TISSEMSILT,THENIET EL HAD,10,28829,0,0
TISSEMSILT,THENIET EL HAD,15,28829,0,0
TISSEMSILT,THENIET EL HAD,20,28829,0,0
TISSEMSILT,THENIET EL HAD,25,28829,0,0
TISSEMSILT,THENIET EL HAD,30,28829,0,0
TISSEMSILT,THENIET EL HAD,50,28829,0,0
TISSEMSILT,THENIET EL HAD,75,28829,0,0
TISSEMSILT,TISSEMSILT,10,22331,0,0
TISSEMSILT,TISSEMSILT,15,22331,0,0
TISSEMSILT,TISSEMSILT,20,22331,0,0
TISSEMSILT,TISSEMSILT,25,22331,0,0
TISSEMSILT,TISSEMSILT,30,22331,0,0
TISSEMSILT,TISSEMSILT,50,22331,0,0
TISSEMSILT,TISSEMSILT,75,22331,0,0
TIZI OUZOU,ABI YOUCEF,10,1713,0,1
TIZI OUZOU,ABI YOUCEF,15,1713,0,1
TIZI OUZOU,ABI YOUCEF,20,1713,0,1
TIZI OUZOU,ABI YOUCEF,25,1713,0,1
TIZI OUZOU,ABI YOUCEF,30,1713,0,1
TIZI OUZOU,ABI YOUCEF,50,1713,0,0
TIZI OUZOU,ABI YOUCEF,75,1713,0,0
TIZI OUZOU,AGHNI-GOUGHRANE,10,4121,0,0
TIZI OUZOU,AGHNI-GOUGHRANE,15,4121,0,0
TIZI OUZOU,AGHNI-GOUGHRANE,20,4121,0,0
TIZI OUZOU,AGHNI-GOUGHRANE,25,4121,0,0
TIZI OUZOU,AGHNI-GOUGHRANE,30,4121,0,0
TIZI OUZOU,AGHNI-GOUGHRANE,50,4121,0,0
TIZI OUZOU,AGHNI-GOUGHRANE,75,4121,0,0
TIZI OUZOU,AGHRIB,10,6554,62,7
TIZI OUZOU,AGHRIB,15,6554,58,6
TIZI OUZOU,AGHRIB,20,6554,55,6
TIZI OUZOU,AGHRIB,25,6554,51,6
TIZI OUZOU,AGHRIB,30,6554,48,5
TIZI OUZOU,AGHRIB,50,6554,30,4
TIZI OUZOU,AGHRIB,75,6554,10,2
TIZI OUZOU,AIN-EL-HAMMAM,10,3859,1,0
TIZI OUZOU,AIN-EL-HAMMAM,15,3859,1,0
TIZI OUZOU,AIN-EL-HAMMAM,20,3859,1,0
TIZI OUZOU,AIN-EL-HAMMAM,25,3859,1,0
TIZI OUZOU,AIN-EL-HAMMAM,30,3859,1,0
TIZI OUZOU,AIN-EL-HAMMAM,50,3859,0,0
TIZI OUZOU,AIN-EL-HAMMAM,75,3859,0,0
TIZI OUZOU,AIN-ZAOUIA,10,5684,8,2
TIZI OUZOU,AIN-ZAOUIA,15,5684,8,2
TIZI OUZOU,AIN-ZAOUIA,20,5684,8,2
TIZI OUZOU,AIN-ZAOUIA,25,5684,7,2
TIZI OUZOU,AIN-ZAOUIA,30,5684,7,2
TIZI OUZOU,AIN-ZAOUIA,50,5684,5,1
TIZI OUZOU,AIN-ZAOUIA,75,5684,1,1
TIZI OUZOU,AIT AGGOUACHA,10,2619,19,14
TIZI OUZOU,AIT AGGOUACHA,15,2619,17,13
TIZI OUZOU,AIT AGGOUACHA,20,2619,17,13
TIZI OUZOU,AIT AGGOUACHA,25,2619,16,13
TIZI OUZOU,AIT AGGOUACHA,30,2619,15,13
TIZI OUZOU,AIT AGGOUACHA,50,2619,11,12
TIZI OUZOU,AIT AGGOUACHA,75,2619,3,8
TIZI OUZOU,AIT AISSA MIMOUN,10,3667,4,0
TIZI OUZOU,AIT AISSA MIMOUN,15,3667,3,0
TIZI OUZOU,AIT AISSA MIMOUN,20,3667,3,0
TIZI OUZOU,AIT AISSA MIMOUN,25,3667,3,0
TIZI OUZOU,AIT AISSA MIMOUN,30,3667,2,0
TIZI OUZOU,AIT AISSA MIMOUN,50,3667,0,0
TIZI OUZOU,AIT AISSA MIMOUN,75,3667,0,0
TIZI OUZOU,AIT BOUADOU,10,3895,0,0
TIZI OUZOU,AIT BOUADOU,15,3895,0,0
TIZI OUZOU,AIT BOUADOU,20,3895,0,0
TIZI OUZOU,AIT BOUADOU,25,3895,0,0
TIZI OUZOU,AIT BOUADOU,30,3895,0,0
TIZI OUZOU,AIT BOUADOU,50,3895,0,0
TIZI OUZOU,AIT BOUADOU,75,3895,0,0
TIZI OUZOU,AIT BOUMEHDI,10,2332,0,0
TIZI OUZOU,AIT BOUMEHDI,15,2332,0,0
TIZI OUZOU,AIT BOUMEHDI,20,2332,0,0
TIZI OUZOU,AIT BOUMEHDI,25,2332,0,0
TIZI OUZOU,AIT BOUMEHDI,30,2332,0,0
TIZI OUZOU,AIT BOUMEHDI,50,2332,0,0
TIZI OUZOU,AIT BOUMEHDI,75,2332,0,0
TIZI OUZOU,AIT KHELILI,10,2471,4,2
TIZI OUZOU,AIT KHELILI,15,2471,4,1
TIZI OUZOU,AIT KHELILI,20,2471,4,1
TIZI OUZOU,AIT KHELILI,25,2471,4,1
TIZI OUZOU,AIT KHELILI,30,2471,3,1
TIZI OUZOU,AIT KHELILI,50,2471,2,1
TIZI OUZOU,AIT KHELILI,75,2471,0,0
TIZI OUZOU,AIT OUMALOU,10,1368,0,2
TIZI OUZOU,AIT OUMALOU,15,1368,0,2
TIZI OUZOU,AIT OUMALOU,20,1368,0,2
TIZI OUZOU,AIT OUMALOU,25,1368,0,2
TIZI OUZOU,AIT OUMALOU,30,1368,0,2
TIZI OUZOU,AIT OUMALOU,50,1368,0,1
TIZI OUZOU,AIT OUMALOU,75,1368,0,1
TIZI OUZOU,AIT TOUDERT,10,3456,0,0
TIZI OUZOU,AIT TOUDERT,15,3456,0,0
TIZI OUZOU,AIT TOUDERT,20,3456,0,0
TIZI OUZOU,AIT TOUDERT,25,3456,0,0
TIZI OUZOU,AIT TOUDERT,30,3456,0,0
TIZI OUZOU,AIT TOUDERT,50,3456,0,0
TIZI OUZOU,AIT TOUDERT,75,3456,0,0
TIZI OUZOU,AIT YAHIA MOUSSA,10,6348,160,8
TIZI OUZOU,AIT YAHIA MOUSSA,15,6348,148,8
TIZI OUZOU,AIT YAHIA MOUSSA,20,6348,143,7
TIZI OUZOU,AIT YAHIA MOUSSA,25,6348,132,7
TIZI OUZOU,AIT YAHIA MOUSSA,30,6348,115,6
TIZI OUZOU,AIT YAHIA MOUSSA,50,6348,80,4
TIZI OUZOU,AIT YAHIA MOUSSA,75,6348,17,0
TIZI OUZOU,AIT-CHAFFAA,10,8553,162,42
TIZI OUZOU,AIT-CHAFFAA,15,8553,160,40
TIZI OUZOU,AIT-CHAFFAA,20,8553,159,40
TIZI OUZOU,AIT-CHAFFAA,25,8553,157,39
TIZI OUZOU,AIT-CHAFFAA,30,8553,153,38
TIZI OUZOU,AIT-CHAFFAA,50,8553,134,31
TIZI OUZOU,AIT-CHAFFAA,75,8553,76,18
TIZI OUZOU,AIT-MAHMOUD,10,2613,0,0
TIZI OUZOU,AIT-MAHMOUD,15,2613,0,0
TIZI OUZOU,AIT-MAHMOUD,20,2613,0,0
TIZI OUZOU,AIT-MAHMOUD,25,2613,0,0
TIZI OUZOU,AIT-MAHMOUD,30,2613,0,0
TIZI OUZOU,AIT-MAHMOUD,50,2613,0,0
TIZI OUZOU,AIT-MAHMOUD,75,2613,0,0
TIZI OUZOU,AIT-YAHIA,10,5218,1,1
TIZI OUZOU,AIT-YAHIA,15,5218,1,1
TIZI OUZOU,AIT-YAHIA,20,5218,1,1
TIZI OUZOU,AIT-YAHIA,25,5218,1,1
TIZI OUZOU,AIT-YAHIA,30,5218,1,1
TIZI OUZOU,AIT-YAHIA,50,5218,1,1
TIZI OUZOU,AIT-YAHIA,75,5218,0,1
TIZI OUZOU,AKBIL,10,3757,2,0
TIZI OUZOU,AKBIL,15,3757,1,0
TIZI OUZOU,AKBIL,20,3757,1,0
TIZI OUZOU,AKBIL,25,3757,1,0
TIZI OUZOU,AKBIL,30,3757,1,0
TIZI OUZOU,AKBIL,50,3757,1,0
TIZI OUZOU,AKBIL,75,3757,0,0
TIZI OUZOU,AKERROU,10,4471,101,9
TIZI OUZOU,AKERROU,15,4471,94,9
TIZI OUZOU,AKERROU,20,4471,93,9
TIZI OUZOU,AKERROU,25,4471,92,9
TIZI OUZOU,AKERROU,30,4471,88,8
TIZI OUZOU,AKERROU,50,4471,66,7
TIZI OUZOU,AKERROU,75,4471,32,4
TIZI OUZOU,ASSI YOUCEF,10,2524,0,1
TIZI OUZOU,ASSI YOUCEF,15,2524,0,1
TIZI OUZOU,ASSI YOUCEF,20,2524,0,1
TIZI OUZOU,ASSI YOUCEF,25,2524,0,1
TIZI OUZOU,ASSI YOUCEF,30,2524,0,1
TIZI OUZOU,ASSI YOUCEF,50,2524,0,0
TIZI OUZOU,ASSI YOUCEF,75,2524,0,0
TIZI OUZOU,AZAZGA,10,7711,67,22
TIZI OUZOU,AZAZGA,15,7711,64,21
TIZI OUZOU,AZAZGA,20,7711,63,21
TIZI OUZOU,AZAZGA,25,7711,62,21
TIZI OUZOU,AZAZGA,30,7711,60,21
TIZI OUZOU,AZAZGA,50,7711,46,20
TIZI OUZOU,AZAZGA,75,7711,23,15
TIZI OUZOU,AZZEFOUN,10,12706,152,31
TIZI OUZOU,AZZEFOUN,15,12706,143,31
TIZI OUZOU,AZZEFOUN,20,12706,140,30
TIZI OUZOU,AZZEFOUN,25,12706,136,29
TIZI OUZOU,AZZEFOUN,30,12706,129,29
TIZI OUZOU,AZZEFOUN,50,12706,94,22
TIZI OUZOU,AZZEFOUN,75,12706,49,6
TIZI OUZOU,BENI AISSI,10,2084,7,2
TIZI OUZOU,BENI AISSI,15,2084,7,2
TIZI OUZOU,BENI AISSI,20,2084,6,2
TIZI OUZOU,BENI AISSI,25,2084,6,2
TIZI OUZOU,BENI AISSI,30,2084,6,2
TIZI OUZOU,BENI AISSI,50,2084,4,1
TIZI OUZOU,BENI AISSI,75,2084,2,0
TIZI OUZOU,BENI YENNI,10,3469,1,1
TIZI OUZOU,BENI YENNI,15,3469,1,1
TIZI OUZOU,BENI YENNI,20,3469,1,1
TIZI OUZOU,BENI YENNI,25,3469,1,1
TIZI OUZOU,BENI YENNI,30,3469,1,1
TIZI OUZOU,BENI YENNI,50,3469,1,1
TIZI OUZOU,BENI YENNI,75,3469,1,0
TIZI OUZOU,BENI ZMENZER,10,2050,1,1
TIZI OUZOU,BENI ZMENZER,15,2050,1,1
TIZI OUZOU,BENI ZMENZER,20,2050,1,1
TIZI OUZOU,BENI ZMENZER,25,2050,1,1
TIZI OUZOU,BENI ZMENZER,30,2050,1,1
TIZI OUZOU,BENI ZMENZER,50,2050,1,1
TIZI OUZOU,BENI ZMENZER,75,2050,0,1
TIZI OUZOU,BENI-DOUALA,10,3600,5,1
TIZI OUZOU,BENI-DOUALA,15,3600,4,1
TIZI OUZOU,BENI-DOUALA,20,3600,4,1
TIZI OUZOU,BENI-DOUALA,25,3600,4,1
TIZI OUZOU,BENI-DOUALA,30,3600,4,1
TIZI OUZOU,BENI-DOUALA,50,3600,3,1
TIZI OUZOU,BENI-DOUALA,75,3600,1,1
TIZI OUZOU,BENI-ZIKKI,10,2058,0,0
TIZI OUZOU,BENI-ZIKKI,15,2058,0,0
TIZI OUZOU,BENI-ZIKKI,20,2058,0,0
TIZI OUZOU,BENI-ZIKKI,25,2058,0,0
TIZI OUZOU,BENI-ZIKKI,30,2058,0,0
TIZI OUZOU,BENI-ZIKKI,50,2058,0,0
TIZI OUZOU,BENI-ZIKKI,75,2058,0,0
TIZI OUZOU,BOGHNI,10,5159,2,0
TIZI OUZOU,BOGHNI,15,5159,2,0
TIZI OUZOU,BOGHNI,20,5159,2,0
TIZI OUZOU,BOGHNI,25,5159,2,0
TIZI OUZOU,BOGHNI,30,5159,2,0
TIZI OUZOU,BOGHNI,50,5159,1,0
TIZI OUZOU,BOGHNI,75,5159,0,0
TIZI OUZOU,BOUDJIMA,10,3533,2,1
TIZI OUZOU,BOUDJIMA,15,3533,2,0
TIZI OUZOU,BOUDJIMA,20,3533,2,0
TIZI OUZOU,BOUDJIMA,25,3533,2,0
TIZI OUZOU,BOUDJIMA,30,3533,2,0
TIZI OUZOU,BOUDJIMA,50,3533,1,0
TIZI OUZOU,BOUDJIMA,75,3533,0,0
TIZI OUZOU,BOUNOUH,10,2704,2,0
TIZI OUZOU,BOUNOUH,15,2704,2,0
TIZI OUZOU,BOUNOUH,20,2704,2,0
TIZI OUZOU,BOUNOUH,25,2704,2,0
TIZI OUZOU,BOUNOUH,30,2704,1,0
TIZI OUZOU,BOUNOUH,50,2704,1,0
TIZI OUZOU,BOUNOUH,75,2704,0,0
TIZI OUZOU,BOUZEGUENE,10,6976,6,4
TIZI OUZOU,BOUZEGUENE,15,6976,6,3
TIZI OUZOU,BOUZEGUENE,20,6976,5,3
TIZI OUZOU,BOUZEGUENE,25,6976,5,3
TIZI OUZOU,BOUZEGUENE,30,6976,5,3
TIZI OUZOU,BOUZEGUENE,50,6976,2,2
TIZI OUZOU,BOUZEGUENE,75,6976,0,1
TIZI OUZOU,DRAA EL MIZAN,10,8123,28,0
TIZI OUZOU,DRAA EL MIZAN,15,8123,26,0
TIZI OUZOU,DRAA EL MIZAN,20,8123,25,0
TIZI OUZOU,DRAA EL MIZAN,25,8123,24,0
TIZI OUZOU,DRAA EL MIZAN,30,8123,21,0
TIZI OUZOU,DRAA EL MIZAN,50,8123,15,0
TIZI OUZOU,DRAA EL MIZAN,75,8123,6,0
TIZI OUZOU,DRAA-BEN-KHEDDA,10,3373,0,0
TIZI OUZOU,DRAA-BEN-KHEDDA,15,3373,0,0
TIZI OUZOU,DRAA-BEN-KHEDDA,20,3373,0,0
TIZI OUZOU,DRAA-BEN-KHEDDA,25,3373,0,0
TIZI OUZOU,DRAA-BEN-KHEDDA,30,3373,0,0
TIZI OUZOU,DRAA-BEN-KHEDDA,50,3373,0,0
TIZI OUZOU,DRAA-BEN-KHEDDA,75,3373,0,0
TIZI OUZOU,FREHA,10,6913,10,1
TIZI OUZOU,FREHA,15,6913,9,1
TIZI OUZOU,FREHA,20,6913,9,1
TIZI OUZOU,FREHA,25,6913,8,1
TIZI OUZOU,FREHA,30,6913,7,0
TIZI OUZOU,FREHA,50,6913,3,0
TIZI OUZOU,FREHA,75,6913,1,0
TIZI OUZOU,FRIKAT,10,3828,9,0
TIZI OUZOU,FRIKAT,15,3828,9,0
TIZI OUZOU,FRIKAT,20,3828,9,0
TIZI OUZOU,FRIKAT,25,3828,9,0
TIZI OUZOU,FRIKAT,30,3828,9,0
TIZI OUZOU,FRIKAT,50,3828,7,0
TIZI OUZOU,FRIKAT,75,3828,3,0
TIZI OUZOU,IBOUDRAREN,10,3230,0,0
TIZI OUZOU,IBOUDRAREN,15,3230,0,0
TIZI OUZOU,IBOUDRAREN,20,3230,0,0
TIZI OUZOU,IBOUDRAREN,25,3230,0,0
TIZI OUZOU,IBOUDRAREN,30,3230,0,0
TIZI OUZOU,IBOUDRAREN,50,3230,0,0
TIZI OUZOU,IBOUDRAREN,75,3230,0,0
TIZI OUZOU,IDJEUR,10,7472,37,6
TIZI OUZOU,IDJEUR,15,7472,36,6
TIZI OUZOU,IDJEUR,20,7472,35,6
TIZI OUZOU,IDJEUR,25,7472,35,6
TIZI OUZOU,IDJEUR,30,7472,33,6
TIZI OUZOU,IDJEUR,50,7472,28,4
TIZI OUZOU,IDJEUR,75,7472,9,1
TIZI OUZOU,IFERHOUNENE,10,3284,1,1
TIZI OUZOU,IFERHOUNENE,15,3284,1,1
TIZI OUZOU,IFERHOUNENE,20,3284,1,1
TIZI OUZOU,IFERHOUNENE,25,3284,1,1
TIZI OUZOU,IFERHOUNENE,30,3284,1,1
TIZI OUZOU,IFERHOUNENE,50,3284,1,0
TIZI OUZOU,IFERHOUNENE,75,3284,0,0
TIZI OUZOU,IFIGHA,10,4697,2,2
TIZI OUZOU,IFIGHA,15,4697,1,1
TIZI OUZOU,IFIGHA,20,4697,1,1
TIZI OUZOU,IFIGHA,25,4697,1,1
TIZI OUZOU,IFIGHA,30,4697,1,1
TIZI OUZOU,IFIGHA,50,4697,0,1
TIZI OUZOU,IFIGHA,75,4697,0,0
TIZI OUZOU,IFLISSEN,10,6699,165,7
TIZI OUZOU,IFLISSEN,15,6699,159,7
TIZI OUZOU,IFLISSEN,20,6699,158,7
TIZI OUZOU,IFLISSEN,25,6699,157,7
TIZI OUZOU,IFLISSEN,30,6699,154,7
TIZI OUZOU,IFLISSEN,50,6699,133,6
TIZI OUZOU,IFLISSEN,75,6699,70,3
TIZI OUZOU,ILLILTEN,10,2676,0,0
TIZI OUZOU,ILLILTEN,15,2676,0,0
TIZI OUZOU,ILLILTEN,20,2676,0,0
TIZI OUZOU,ILLILTEN,25,2676,0,0
TIZI OUZOU,ILLILTEN,30,2676,0,0
TIZI OUZOU,ILLILTEN,50,2676,0,0
TIZI OUZOU,ILLILTEN,75,2676,0,0
TIZI OUZOU,ILLOULA OUMALOU,10,5163,4,0
TIZI OUZOU,ILLOULA OUMALOU,15,5163,3,0
TIZI OUZOU,ILLOULA OUMALOU,20,5163,3,0
TIZI OUZOU,ILLOULA OUMALOU,25,5163,3,0
TIZI OUZOU,ILLOULA OUMALOU,30,5163,3,0
TIZI OUZOU,ILLOULA OUMALOU,50,5163,2,0
TIZI OUZOU,ILLOULA OUMALOU,75,5163,0,0
TIZI OUZOU,IMSOUHAL,10,2450,2,0
TIZI OUZOU,IMSOUHAL,15,2450,2,0
TIZI OUZOU,IMSOUHAL,20,2450,2,0
TIZI OUZOU,IMSOUHAL,25,2450,2,0
TIZI OUZOU,IMSOUHAL,30,2450,2,0
TIZI OUZOU,IMSOUHAL,50,2450,1,0
TIZI OUZOU,IMSOUHAL,75,2450,1,0
TIZI OUZOU,IRDJEN,10,2149,0,0
TIZI OUZOU,IRDJEN,15,2149,0,0
TIZI OUZOU,IRDJEN,20,2149,0,0
TIZI OUZOU,IRDJEN,25,2149,0,0
TIZI OUZOU,IRDJEN,30,2149,0,0
TIZI OUZOU,IRDJEN,50,2149,0,0
TIZI OUZOU,IRDJEN,75,2149,0,0
TIZI OUZOU,LARBAA-NATH-IRATHEN,10,3901,2,0
TIZI OUZOU,LARBAA-NATH-IRATHEN,15,3901,2,0
TIZI OUZOU,LARBAA-NATH-IRATHEN,20,3901,2,0
TIZI OUZOU,LARBAA-NATH-IRATHEN,25,3901,2,0
TIZI OUZOU,LARBAA-NATH-IRATHEN,30,3901,2,0
TIZI OUZOU,LARBAA-NATH-IRATHEN,50,3901,1,0
TIZI OUZOU,LARBAA-NATH-IRATHEN,75,3901,0,0
TIZI OUZOU,M'KIRA,10,3546,5,1
TIZI OUZOU,M'KIRA,15,3546,4,1
TIZI OUZOU,M'KIRA,20,3546,4,1
TIZI OUZOU,M'KIRA,25,3546,4,1
TIZI OUZOU,M'KIRA,30,3546,4,1
TIZI OUZOU,M'KIRA,50,3546,2,0
TIZI OUZOU,M'KIRA,75,3546,1,0
TIZI OUZOU,MAATKAS,10,4589,12,1
TIZI OUZOU,MAATKAS,15,4589,11,1
TIZI OUZOU,MAATKAS,20,4589,11,1
TIZI OUZOU,MAATKAS,25,4589,11,1
TIZI OUZOU,MAATKAS,30,4589,11,1
TIZI OUZOU,MAATKAS,50,4589,5,0
TIZI OUZOU,MAATKAS,75,4589,0,0
TIZI OUZOU,MAKOUDA,10,5721,1,1
TIZI OUZOU,MAKOUDA,15,5721,1,1
TIZI OUZOU,MAKOUDA,20,5721,1,1
TIZI OUZOU,MAKOUDA,25,5721,1,1
TIZI OUZOU,MAKOUDA,30,5721,1,0
TIZI OUZOU,MAKOUDA,50,5721,0,0
TIZI OUZOU,MAKOUDA,75,5721,0,0
TIZI OUZOU,MECHTRASS,10,1738,0,1
TIZI OUZOU,MECHTRASS,15,1738,0,0
TIZI OUZOU,MECHTRASS,20,1738,0,0
TIZI OUZOU,MECHTRASS,25,1738,0,0
TIZI OUZOU,MECHTRASS,30,1738,0,0
TIZI OUZOU,MECHTRASS,50,1738,0,0
TIZI OUZOU,MECHTRASS,75,1738,0,0
TIZI OUZOU,MEKLA,10,6412,2,1
TIZI OUZOU,MEKLA,15,6412,2,1
TIZI OUZOU,MEKLA,20,6412,2,1
TIZI OUZOU,MEKLA,25,6412,2,1
TIZI OUZOU,MEKLA,30,6412,1,0
TIZI OUZOU,MEKLA,50,6412,1,0
TIZI OUZOU,MEKLA,75,6412,0,0
TIZI OUZOU,MIZRANA,10,5363,61,23
TIZI OUZOU,MIZRANA,15,5363,59,23
TIZI OUZOU,MIZRANA,20,5363,59,23
TIZI OUZOU,MIZRANA,25,5363,58,23
TIZI OUZOU,MIZRANA,30,5363,57,23
TIZI OUZOU,MIZRANA,50,5363,52,22
TIZI OUZOU,MIZRANA,75,5363,31,17
TIZI OUZOU,OUACIF,10,1721,0,0
TIZI OUZOU,OUACIF,15,1721,0,0
TIZI OUZOU,OUACIF,20,1721,0,0
TIZI OUZOU,OUACIF,25,1721,0,0
TIZI OUZOU,OUACIF,30,1721,0,0
TIZI OUZOU,OUACIF,50,1721,0,0
TIZI OUZOU,OUACIF,75,1721,0,0
TIZI OUZOU,OUADHIA,10,3299,1,0
TIZI OUZOU,OUADHIA,15,3299,1,0
TIZI OUZOU,OUADHIA,20,3299,1,0
TIZI OUZOU,OUADHIA,25,3299,1,0
TIZI OUZOU,OUADHIA,30,3299,1,0
TIZI OUZOU,OUADHIA,50,3299,0,0
TIZI OUZOU,OUADHIA,75,3299,0,0
TIZI OUZOU,OUAGUENOUN,10,4021,1,0
TIZI OUZOU,OUAGUENOUN,15,4021,1,0
TIZI OUZOU,OUAGUENOUN,20,4021,1,0
TIZI OUZOU,OUAGUENOUN,25,4021,1,0
TIZI OUZOU,OUAGUENOUN,30,4021,0,0
TIZI OUZOU,OUAGUENOUN,50,4021,0,0
TIZI OUZOU,OUAGUENOUN,75,4021,0,0
TIZI OUZOU,SIDI NAAMANE,10,4277,6,2
TIZI OUZOU,SIDI NAAMANE,15,4277,6,2
TIZI OUZOU,SIDI NAAMANE,20,4277,6,2
TIZI OUZOU,SIDI NAAMANE,25,4277,5,2
TIZI OUZOU,SIDI NAAMANE,30,4277,5,1
TIZI OUZOU,SIDI NAAMANE,50,4277,3,1
TIZI OUZOU,SIDI NAAMANE,75,4277,1,0
TIZI OUZOU,SOUAMAA,10,4004,3,0
TIZI OUZOU,SOUAMAA,15,4004,3,0
TIZI OUZOU,SOUAMAA,20,4004,3,0
TIZI OUZOU,SOUAMAA,25,4004,3,0
TIZI OUZOU,SOUAMAA,30,4004,2,0
TIZI OUZOU,SOUAMAA,50,4004,0,0
